J,R,E,M,E_Num,algo,n_subtypes,mallows_temperature,kendalls_w,runtime,kendalls_tau,subtype_acc,stage_mae,mean_stage_healthy,runtime_cross_validation,absolute_error_n_subtypes,relative_error,correct_bool
726,0.21,sn_kjOrdinalDM_xnjNormal,4,1,BebmS,3,0.29801584676334747,0.47785547785547783,3.9084492166837057,0.07575757575757576,0.5125653441821165,0.9434482758620689,0.152317880794702,,,100,100
726,0.21,sn_kjOrdinalDM_xnjNormal,4,1,BebmS (Blind),3,0.29801584676334747,0.47785547785547783,3.1440491636594134,0.17676767676767677,0.5280755017665385,1.0027586206896553,0.25165562913907286,,1.0,100,100
726,0.21,sn_kjOrdinalDM_xnjNormal,4,1,Random Guessing,3,0.29801584676334747,0.47785547785547783,0.0,0.4595959595959596,-0.0025443952651455774,4.24,5.960264900662252,,1.0,100,100
726,0.21,sn_kjOrdinalDM_xnjNormal,4,1,SuStaIn (GMM),3,0.29801584676334747,0.47785547785547783,5.128698678811391,0.2676767676767677,0.16914700028002205,1.470344827586207,1.900662251655629,,,100,100
726,0.21,sn_kjOrdinalDM_xnjNormal,4,1,SuStaIn (KDE),3,0.29801584676334747,0.47785547785547783,5.136671475569407,0.35858585858585856,0.17628826793014754,2.9117241379310346,4.814569536423841,,,100,100
726,0.21,sn_kjOrdinalDM_xnjNormal,5,1,BebmS,3,0.11540634106282159,0.28826728826728826,7.0911031047503155,0.1414141414141414,0.6662645002168375,0.9434482758620689,0.2582781456953642,,,100,100
726,0.21,sn_kjOrdinalDM_xnjNormal,5,1,BebmS (Blind),3,0.11540634106282159,0.28826728826728826,9.180900212128957,0.23232323232323235,0.6583221800622574,1.2110344827586208,1.1390728476821192,,1.0,100,100
726,0.21,sn_kjOrdinalDM_xnjNormal,5,1,Random Guessing,3,0.11540634106282159,0.28826728826728826,0.0,0.4343434343434343,0.002105370704830477,4.103448275862069,6.059602649006623,,1.0,100,100
726,0.21,sn_kjOrdinalDM_xnjNormal,5,1,SuStaIn (GMM),3,0.11540634106282159,0.28826728826728826,12.074887124697367,0.196969696969697,0.6765281972931125,1.6344827586206896,2.384105960264901,,,100,100
726,0.21,sn_kjOrdinalDM_xnjNormal,5,1,SuStaIn (KDE),3,0.11540634106282159,0.28826728826728826,12.609431326389313,0.34848484848484845,0.13818679732210612,2.4593103448275864,3.4966887417218544,,,100,100
726,0.21,sn_kjOrdinalDM_xnjNormal,6,1,BebmS,3,0.48698282706131224,0.6565656565656566,7.0052231272061665,0.09595959595959595,0.4450861271922728,0.8262068965517242,0.24503311258278146,,,100,100
726,0.21,sn_kjOrdinalDM_xnjNormal,6,1,BebmS (Blind),3,0.48698282706131224,0.6565656565656566,9.299314506848653,0.11616161616161617,0.3439837328687651,0.9420689655172414,0.17218543046357615,,1.0,100,100
726,0.21,sn_kjOrdinalDM_xnjNormal,6,1,Random Guessing,3,0.48698282706131224,0.6565656565656566,0.0,0.4696969696969697,-0.002086262589698505,4.206896551724138,5.543046357615894,,1.0,100,100
726,0.21,sn_kjOrdinalDM_xnjNormal,6,1,SuStaIn (GMM),3,0.48698282706131224,0.6565656565656566,12.260885790983837,0.29292929292929293,0.3647640541537934,1.513103448275862,2.4900662251655628,,,100,100
726,0.21,sn_kjOrdinalDM_xnjNormal,6,1,SuStaIn (KDE),3,0.48698282706131224,0.6565656565656566,12.48671814997991,0.2878787878787879,0.03244154255343959,2.268965517241379,3.5298013245033113,,,100,100
726,0.21,sn_kjOrdinalDM_xnjNormal,7,1,BebmS,3,0.49298041027195727,0.7451437451437452,3.59752977291743,0.2626262626262626,0.38895023927215505,1.223448275862069,0.0,,,100,100
726,0.21,sn_kjOrdinalDM_xnjNormal,7,1,BebmS (Blind),3,0.49298041027195727,0.7451437451437452,3.0251941760381063,0.2727272727272727,0.21834894011502298,1.7448275862068965,1.0794701986754967,,2.0,100,100
726,0.21,sn_kjOrdinalDM_xnjNormal,7,1,Random Guessing,3,0.49298041027195727,0.7451437451437452,0.0,0.5202020202020202,0.00048079372428216064,4.357241379310345,6.258278145695364,,2.0,100,100
726,0.21,sn_kjOrdinalDM_xnjNormal,7,1,SuStaIn (GMM),3,0.49298041027195727,0.7451437451437452,5.035047352313995,0.2171717171717172,0.24851081770022584,1.7020689655172414,2.0,,,100,100
726,0.21,sn_kjOrdinalDM_xnjNormal,7,1,SuStaIn (KDE),3,0.49298041027195727,0.7451437451437452,5.031990524133047,0.37878787878787873,-0.0018002638982925758,2.7517241379310344,3.9139072847682117,,,100,100
726,0.21,sn_kjOrdinalDM_xnjNormal,8,1,BebmS,3,0.42508789215397724,0.6845376845376845,2.6910888314247132,0.12121212121212122,0.35054932971859554,1.0550964187327823,0.026490066225165563,,,100,100
726,0.21,sn_kjOrdinalDM_xnjNormal,8,1,BebmS (Blind),3,0.42508789215397724,0.6845376845376845,3.0915712038675944,0.25252525252525254,0.14355709715521414,1.2837465564738293,0.17218543046357615,,2.0,100,100
726,0.21,sn_kjOrdinalDM_xnjNormal,8,1,Random Guessing,3,0.42508789215397724,0.6845376845376845,0.0,0.5252525252525252,0.0009379107464659488,4.085399449035813,5.894039735099338,,2.0,100,100
726,0.21,sn_kjOrdinalDM_xnjNormal,8,1,SuStaIn (GMM),3,0.42508789215397724,0.6845376845376845,5.581700197855631,0.3434343434343434,0.21169617162201992,2.1542699724517904,4.1655629139072845,,,100,100
726,0.21,sn_kjOrdinalDM_xnjNormal,8,1,SuStaIn (KDE),3,0.42508789215397724,0.6845376845376845,5.221020420392354,0.2777777777777778,0.06522348366604681,2.1074380165289255,3.225165562913907,,,100,100
726,0.21,sn_kjOrdinalDM_xnjNormal,9,1,BebmS,3,0.03552893983964603,0.2913752913752914,2.942345686753591,0.06060606060606061,0.7587720449615971,1.0124137931034483,0.12582781456953643,,,100,100
726,0.21,sn_kjOrdinalDM_xnjNormal,9,1,BebmS (Blind),3,0.03552893983964603,0.2913752913752914,3.629017456372579,0.0909090909090909,0.7033394537454083,0.8510344827586207,0.16556291390728478,,0.0,100,100
726,0.21,sn_kjOrdinalDM_xnjNormal,9,1,Random Guessing,3,0.03552893983964603,0.2913752913752914,0.0,0.393939393939394,-0.0022770839505882436,4.231724137931034,6.158940397350993,,0.0,100,100
726,0.21,sn_kjOrdinalDM_xnjNormal,9,1,SuStaIn (GMM),3,0.03552893983964603,0.2913752913752914,5.442346648375193,0.1313131313131313,0.6921423634945526,1.3448275862068966,1.423841059602649,,,100,100
726,0.21,sn_kjOrdinalDM_xnjNormal,9,1,SuStaIn (KDE),3,0.03552893983964603,0.2913752913752914,5.597989785671234,0.3434343434343434,0.17241707735637943,2.6579310344827585,4.3841059602649,,,100,100
